ダウンロードした時刻：2021/03/10 11:46:05

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2000/6/21,-8.3,8,1,-6.5,8,2000/6/21 02:26,8,1,-9.9,8,2000/6/21 19:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,4,,,,1,,,0,1,9.4,8,1,12.3,8,2000/6/21 06:20,8,東,8,1,16.2,8,2000/6/21 11:10,8,東北東,8,1,,0,1,61,8,1,2.0,8,1,52,8,2000/6/21 17:52,8,1,983.3,8,1,985.9,8,1,984.5,0,8,2000/6/21 00:22,0,8,1,10.0,8,1,曇一時雪,8,1,曇,8,1
2000/6/22,-11.5,8,1,-9.5,8,2000/6/22 04:45,8,1,-14.2,8,2000/6/22 22:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,17,0,8,,,,1,,,0,1,8.1,8,1,11.6,8,2000/6/22 03:40,8,東北東,8,1,14.9,8,2000/6/22 05:16,8,北北東,8,1,,0,1,59,8,1,1.5,8,1,49,8,2000/6/22 20:17,8,1,988.4,8,1,991.1,8,1,987.5,0,8,2000/6/22 00:18,0,8,1,9.0,8,1,曇,8,1,晴時々薄曇,8,1
2000/6/23,-11.9,8,1,-9.2,8,2000/6/23 12:20,8,1,-14.5,8,2000/6/23 01:06,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,18,0,4,,,,1,,,0,1,4.4,8,1,10.3,8,2000/6/23 19:50,8,北北東,8,1,14.0,8,2000/6/23 19:43,8,北東,8,1,,0,1,63,8,1,1.6,8,1,35,8,2000/6/23 04:10,8,1,989.2,8,1,991.9,8,1,990.7,0,8,2000/6/23 12:20,0,8,1,7.3,8,1,晴後雪,8,1,雪一時晴,8,1
2000/6/24,-18.4,8,1,-10.9,8,2000/6/24 00:05,8,1,-23.9,8,2000/6/24 18:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,18,0,8,,,,1,,,0,1,1.8,8,1,5.2,8,2000/6/24 00:10,8,東北東,8,1,7.1,8,2000/6/24 00:02,8,北東,8,1,,0,1,82,8,1,1.2,8,1,78,8,2000/6/24 18:57,8,1,986.9,8,1,989.7,8,1,987.5,0,8,2000/6/24 22:34,0,8,1,4.5,8,1,晴,8,1,曇一時晴,8,1
2000/6/25,-17.0,8,1,-16.0,8,2000/6/26 0:00,8,1,-19.2,8,2000/6/25 00:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,18,0,8,,,,1,,,0,1,7.1,8,1,16.2,8,2000/6/26 0:00,8,北東,8,1,20.5,8,2000/6/25 23:13,8,北北東,8,1,,0,1,71,8,1,1.2,8,1,43,8,2000/6/25 08:06,8,1,990.5,8,1,993.2,8,1,988.0,0,8,2000/6/25 00:19,0,8,1,10.0,8,1,雪一時曇,8,1,ふぶき一時雪後時々曇,8,1
2000/6/26,-17.4,8,1,-16.0,8,2000/6/26 00:30,8,1,-21.4,8,2000/6/26 22:35,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,17,0,8,,,,1,,,0,1,5.2,8,1,15.4,8,2000/6/26 00:10,8,北東,8,1,21.7,8,2000/6/26 00:11,8,北北東,8,1,,0,1,78,8,1,1.2,8,1,61,8,2000/6/27 0:00,8,1,992.1,8,1,994.9,8,1,992.8,0,8,2000/6/26 18:33,0,8,1,8.0,8,1,雪後曇時々晴,8,1,晴後曇時々雪,8,1
2000/6/27,-20.7,8,1,-18.1,8,2000/6/27 05:53,8,1,-24.0,8,2000/6/27 23:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,17,0,8,,,,1,,,0,1,1.5,8,1,4.8,8,2000/6/27 23:40,8,南,8,1,5.4,8,2000/6/27 23:33,8,南,8,1,,0,1,70,8,1,0.8,8,1,54,8,2000/6/27 00:41,8,1,988.3,8,1,991.1,8,1,982.6,0,8,2000/6/28 0:00,0,8,1,8.0,8,1,雪後晴時々薄曇,8,1,晴後曇,8,1
2000/6/28,-14.3,8,1,-8.8,8,2000/6/28 15:32,8,1,-25.6,8,2000/6/28 00:57,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,19,0,8,,,,1,,,0,1,9.3,8,1,23.1,8,2000/6/28 23:00,8,北東,8,1,29.2,8,2000/6/28 22:06,8,北東,8,1,,0,1,75,8,1,1.7,8,1,58,8,2000/6/28 08:20,8,1,962.7,8,1,965.4,8,1,958.3,0,8,2000/6/28 21:44,0,8,1,10.0,8,1,雪時々ふぶき,8,1,ふぶき,8,1
2000/6/29,-11.0,8,1,-9.4,8,2000/6/29 09:20,8,1,-12.9,8,2000/6/29 19:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,,,0,1,8.0,8,1,23.6,8,2000/6/29 02:20,8,北東,8,1,30.5,8,2000/6/29 00:26,8,北東,8,1,,0,1,74,8,1,2.0,8,1,56,8,2000/6/29 16:07,8,1,977.0,8,1,979.6,8,1,961.0,0,8,2000/6/29 00:01,0,8,1,10.0,8,1,曇一時ふぶき,8,1,雪時々曇,8,1
2000/6/30,-15.6,8,1,-12.2,8,2000/6/30 01:33,8,1,-18.6,8,2000/6/30 15:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,,,0,1,1.3,8,1,3.8,8,2000/6/30 22:50,8,東北東,8,1,6.3,8,2000/6/30 22:48,8,東北東,8,1,,0,1,69,8,1,1.3,8,1,61,8,2000/6/30 20:07,8,1,991.4,8,1,994.1,8,1,990.0,0,8,2000/7/1 0:00,0,8,1,8.0,8,1,晴時々曇一時雪,8,1,曇,8,1
2000/7/1,-10.1,8,1,-5.4,8,2000/7/1 20:16,8,1,-17.1,8,2000/7/1 01:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,39,0,8,,,,1,,,0,1,18.9,8,1,41.1,8,2000/7/1 18:50,8,東北東,8,1,53.6,8,2000/7/1 18:45,8,東北東,8,1,,0,1,82,8,1,2.5,8,1,60,8,2000/7/1 00:38,8,1,967.0,8,1,969.6,8,1,948.6,0,8,2000/7/1 18:45,0,8,1,10.0,8,1,曇一時雪後ふぶき,8,1,ふぶき,8,1
2000/7/2,-7.2,8,1,-5.4,8,2000/7/2 05:38,8,1,-10.6,8,2000/7/3 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,42,0,4,,,,1,,,0,1,24.9,8,1,37.4,8,2000/7/2 02:10,8,東北東,8,1,48.4,8,2000/7/2 02:09,8,東北東,8,1,,0,1,92,8,1,3.3,8,1,89,8,2000/7/3 0:00,8,1,967.9,8,1,970.5,8,1,952.9,0,8,2000/7/2 02:05,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき後雪時々曇,8,1
2000/7/3,-13.4,8,1,-10.6,8,2000/7/3 05:50,8,1,-16.8,8,2000/7/3 19:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,43,0,8,,,,1,,,0,1,4.6,8,1,13.9,8,2000/7/3 00:20,8,北東,8,1,18.1,8,2000/7/3 00:17,8,北東,8,1,,0,1,68,8,1,1.6,8,1,43,8,2000/7/3 16:24,8,1,979.7,8,1,982.3,8,1,979.0,0,8,2000/7/4 0:00,0,8,1,8.3,8,1,曇時々晴,8,1,曇後時々雪,8,1
2000/7/4,-16.2,8,1,-13.9,8,2000/7/4 06:35,8,1,-19.9,8,2000/7/4 23:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,42,0,8,,,,1,,,0,1,3.3,8,1,6.9,8,2000/7/4 08:10,8,北東,8,1,9.6,8,2000/7/4 07:48,8,北北東,8,1,,0,1,72,8,1,1.3,8,1,62,8,2000/7/4 06:17,8,1,975.9,8,1,978.6,8,1,977.3,0,8,2000/7/4 08:38,0,8,1,9.0,8,1,雪時々曇,8,1,晴時々雪,8,1
2000/7/5,-20.0,8,1,-18.7,8,2000/7/5 02:11,8,1,-21.7,8,2000/7/5 08:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,42,0,8,,,,1,,,0,1,1.9,8,1,4.4,8,2000/7/5 06:00,8,東南東,8,1,6.2,8,2000/7/5 05:54,8,南東,8,1,,0,1,69,8,1,0.9,8,1,58,8,2000/7/5 09:03,8,1,980.5,8,1,983.2,8,1,979.9,0,8,2000/7/5 00:43,0,8,1,7.5,8,1,曇一時晴,8,1,曇時々晴一時雪,8,1
2000/7/6,-21.2,8,1,-18.8,8,2000/7/6 21:39,8,1,-22.9,8,2000/7/6 15:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,42,0,8,,,,1,,,0,1,2.3,8,1,7.6,8,2000/7/6 21:30,8,北東,8,1,10.0,8,2000/7/6 21:20,8,北東,8,1,,0,1,72,8,1,0.8,8,1,66,8,2000/7/6 06:18,8,1,987.4,8,1,990.2,8,1,986.7,0,8,2000/7/6 00:07,0,8,1,8.0,8,1,晴時々雪一時薄曇,8,1,雪一時曇,8,1
2000/7/7,-22.4,8,1,-18.2,8,2000/7/7 02:08,8,1,-25.8,8,2000/7/7 15:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,42,0,8,,,,1,,,0,1,2.6,8,1,7.4,8,2000/7/7 02:00,8,北東,8,1,10.1,8,2000/7/7 01:55,8,北東,8,1,,0,1,63,8,1,0.7,8,1,56,8,2000/7/7 17:25,8,1,982.7,8,1,985.5,8,1,980.5,0,8,2000/7/8 0:00,0,8,1,7.8,8,1,晴一時雪,8,1,雪一時晴,8,1
2000/7/8,-23.1,8,1,-21.7,8,2000/7/8 18:37,8,1,-24.6,8,2000/7/8 06:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,42,0,8,,,,1,,,0,1,2.3,8,1,4.7,8,2000/7/8 02:50,8,南南東,8,1,7.6,8,2000/7/8 23:54,8,東南東,8,1,,0,1,66,8,1,0.6,8,1,55,8,2000/7/8 22:44,8,1,982.6,8,1,985.4,8,1,980.3,0,8,2000/7/8 01:17,0,8,1,8.8,8,1,雪後曇,8,1,曇時々晴後一時雪,8,1
2000/7/9,-18.0,8,1,-15.8,8,2000/7/9 23:50,8,1,-23.2,8,2000/7/9 00:46,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,44,0,8,,,,1,,,0,1,3.7,8,1,7.0,8,2000/7/9 06:10,8,南,8,1,9.2,8,2000/7/9 01:51,8,東南東,8,1,,0,1,76,8,1,1.2,8,1,57,8,2000/7/9 01:04,8,1,986.8,8,1,989.5,8,1,986.2,0,8,2000/7/9 08:11,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2000/7/10,-13.2,8,1,-10.4,8,2000/7/10 23:51,8,1,-17.0,8,2000/7/10 04:20,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,45,0,8,,,,1,,,0,1,10.4,8,1,23.0,8,2000/7/10 23:10,8,東北東,8,1,31.5,8,2000/7/10 23:08,8,東北東,8,1,,0,1,85,8,1,1.9,8,1,80,8,2000/7/10 06:07,8,1,982.0,8,1,984.7,8,1,969.6,0,8,2000/7/11 0:00,0,8,1,10.0,8,1,ふぶき一時雪,8,1,ふぶき一時曇,8,1
2000/7/11,-10.3,8,1,-9.0,8,2000/7/11 10:04,8,1,-12.8,8,2000/7/12 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,46,0,4,,,,1,,,0,1,16.2,8,1,25.8,8,2000/7/11 05:50,8,北東,8,1,33.2,8,2000/7/11 03:44,8,東北東,8,1,,0,1,89,8,1,2.5,8,1,85,8,2000/7/12 0:00,8,1,963.1,8,1,965.7,8,1,961.9,0,8,2000/7/11 11:08,0,8,1,10.0,8,1,ふぶき,8,1,雪時々ふぶき後曇,8,1
2000/7/12,-16.6,8,1,-12.7,8,2000/7/12 00:09,8,1,-20.3,8,2000/7/12 23:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,44,0,8,,,,1,,,0,1,10.0,8,1,14.2,8,2000/7/12 16:00,8,東,8,1,17.9,8,2000/7/12 15:25,8,東,8,1,,0,1,74,8,1,1.3,8,1,58,8,2000/7/12 20:13,8,1,975.7,8,1,978.4,8,1,971.5,0,8,2000/7/12 00:08,0,8,1,10.0,8,1,曇,8,1,薄曇後晴,8,1
2000/7/13,-26.3,8,1,-19.5,8,2000/7/13 00:21,8,1,-31.8,8,2000/7/13 20:40,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,43,0,8,,,,1,,,0,1,1.6,8,1,5.1,8,2000/7/13 02:30,8,東南東,8,1,7.8,8,2000/7/13 02:12,8,東南東,8,1,,0,1,69,8,1,0.5,8,1,55,8,2000/7/13 08:25,8,1,982.5,8,1,985.4,8,1,983.2,0,8,2000/7/13 00:44,0,8,1,2.3,8,1,晴一時曇,8,1,快晴,8,1
2000/7/14,-28.8,8,1,-23.3,8,2000/7/14 22:17,8,1,-32.1,8,2000/7/14 05:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,43,0,8,,,,1,,,0,1,2.9,8,1,5.3,8,2000/7/14 11:30,8,南,8,1,6.2,8,2000/7/14 11:26,8,南,8,1,,0,1,69,8,1,0.4,8,1,49,8,2000/7/14 23:07,8,1,996.1,8,1,999.0,8,1,989.6,0,8,2000/7/14 00:12,0,8,1,0.5,8,1,快晴,8,1,快晴,8,1
2000/7/15,-22.7,8,1,-20.6,8,2000/7/15 22:43,8,1,-27.0,8,2000/7/15 23:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,43,0,4,,,,1,,,0,1,2.7,8,1,6.2,8,2000/7/15 13:20,8,南南東,8,1,7.6,8,2000/7/15 12:48,8,南東,8,1,,0,1,55,8,1,0.5,8,1,47,8,2000/7/15 05:55,8,1,1001.3,8,1,1004.1,8,1,1001.4,0,8,2000/7/15 23:50,0,8,1,4.0,8,1,晴後時々薄曇,8,1,晴一時薄曇,8,1
2000/7/16,-21.3,8,1,-19.2,8,2000/7/16 04:19,8,1,-23.4,8,2000/7/16 15:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,43,0,8,,,,1,,,0,1,2.3,8,1,5.3,8,2000/7/16 14:50,8,南南東,8,1,6.1,8,2000/7/16 14:36,8,南南東,8,1,,0,1,53,8,1,0.6,8,1,48,8,2000/7/16 23:14,8,1,991.3,8,1,994.1,8,1,987.4,0,8,2000/7/17 0:00,0,8,1,5.5,8,1,晴,8,1,晴,8,1
2000/7/17,-20.5,8,1,-17.4,8,2000/7/17 17:40,8,1,-24.6,8,2000/7/17 01:36,8,1,,,0,1,,,0,,0,0,1,1.6,0,8,1,0.1,8,1,43,0,4,,,,1,,,0,1,2.2,8,1,4.9,8,2000/7/17 16:00,8,南,8,1,5.3,8,2000/7/17 16:22,8,南南東,8,1,,0,1,53,8,1,0.7,8,1,44,8,2000/7/17 07:40,8,1,989.0,8,1,991.8,8,1,987.1,0,8,2000/7/17 02:21,0,8,1,1.3,8,1,晴,8,1,快晴,8,1
2000/7/18,-21.8,8,1,-16.4,8,2000/7/18 05:40,8,1,-27.4,8,2000/7/18 15:10,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,0.1,8,1,43,0,8,,,,1,,,0,1,1.4,8,1,3.0,8,2000/7/18 20:50,8,東,8,1,4.9,8,2000/7/18 16:23,8,西,8,1,,0,1,63,8,1,0.7,8,1,50,8,2000/7/18 10:39,8,1,996.4,8,1,999.2,8,1,997.3,0,8,2000/7/18 00:04,0,8,1,5.3,8,1,晴後曇,8,1,曇,8,1
2000/7/19,-22.9,8,1,-19.6,8,2000/7/19 18:22,8,1,-26.8,8,2000/7/19 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,42,0,8,,,,1,,,0,1,3.0,8,1,7.7,8,2000/7/19 17:50,8,北東,8,1,9.5,8,2000/7/19 17:42,8,東北東,8,1,,0,1,78,8,1,0.8,8,1,65,8,2000/7/19 01:47,8,1,995.2,8,1,998.0,8,1,997.1,0,8,2000/7/19 17:58,0,8,1,10.0,8,1,曇後時々雪、霧を伴う,8,1,雪,8,1
2000/7/20,-27.8,8,1,-24.9,8,2000/7/20 00:09,8,1,-30.6,8,2000/7/20 20:07,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,42,0,8,,,,1,,,0,1,2.8,8,1,4.0,8,2000/7/20 00:30,8,西南西,8,1,5.0,8,2000/7/20 00:20,8,西南西,8,1,,0,1,76,8,1,0.5,8,1,73,8,2000/7/20 22:23,8,1,995.1,8,1,998.0,8,1,996.7,0,8,2000/7/21 0:00,0,8,1,10.0,8,1,雪一時曇、霧を伴う,8,1,雪、霧を伴う,8,1
2000/7/21,-27.3,8,1,-23.4,8,2000/7/22 0:00,8,1,-30.4,8,2000/7/21 00:45,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,43,0,8,,,,1,,,0,1,2.4,8,1,4.6,8,2000/7/21 21:00,8,南,8,1,5.4,8,2000/7/21 21:29,8,南,8,1,,0,1,76,8,1,0.5,8,1,73,8,2000/7/21 02:44,8,1,992.3,8,1,995.2,8,1,994.0,0,8,2000/7/21 23:35,0,8,1,10.0,8,1,雪,8,1,雪、霧を伴う,8,1
2000/7/22,-18.7,8,1,-15.4,8,2000/7/23 0:00,8,1,-23.4,8,2000/7/22 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,44,0,4,,,,1,,,0,1,9.4,8,1,20.6,8,2000/7/22 20:20,8,北東,8,1,28.0,8,2000/7/22 19:57,8,北東,8,1,,0,1,83,8,1,1.2,8,1,78,8,2000/7/22 00:01,8,1,991.9,8,1,994.7,8,1,993.3,0,8,2000/7/22 20:11,0,8,1,10.0,8,1,雪後ふぶき、霧を伴う,8,1,ふぶき,8,1
2000/7/23,-14.7,8,1,-13.0,8,2000/7/23 12:59,8,1,-21.0,8,2000/7/24 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,44,0,4,,,,1,,,0,1,14.1,8,1,21.1,8,2000/7/23 07:00,8,東北東,8,1,26.3,8,2000/7/23 03:14,8,東北東,8,1,,0,1,84,8,1,1.7,8,1,73,8,2000/7/23 20:14,8,1,991.4,8,1,994.1,8,1,991.3,0,8,2000/7/23 07:10,0,8,1,9.0,8,1,地ふぶき後時々曇,8,1,晴時々曇,8,1
2000/7/24,-27.3,8,1,-21.0,8,2000/7/24 00:02,8,1,-32.1,8,2000/7/24 23:11,8,1,,,0,1,,,0,,0,0,1,1.9,0,8,1,0.3,8,1,43,0,8,,,,1,,,0,1,1.7,8,1,4.8,8,2000/7/24 18:40,8,西南西,8,1,5.9,8,2000/7/24 18:21,8,西,8,1,,0,1,76,8,1,0.5,8,1,71,8,2000/7/24 23:59,8,1,991.8,8,1,994.6,8,1,992.2,0,8,2000/7/25 0:00,0,8,1,3.3,8,1,晴後時々曇,8,1,晴,8,1
2000/7/25,-29.4,8,1,-23.0,8,2000/7/25 23:17,8,1,-33.3,8,2000/7/25 01:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,43,0,8,,,,1,,,0,1,1.7,8,1,4.6,8,2000/7/25 01:20,8,西南西,8,1,5.7,8,2000/7/25 01:08,8,西,8,1,,0,1,74,8,1,0.4,8,1,68,8,2000/7/26 0:00,8,1,990.0,8,1,992.9,8,1,990.3,0,8,2000/7/26 0:00,0,8,1,3.8,8,1,曇時々晴,8,1,晴後曇,8,1
2000/7/26,-13.9,8,1,-7.6,8,2000/7/26 22:38,8,1,-25.5,8,2000/7/26 01:14,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,44,0,4,,,,1,,,0,1,12.9,8,1,30.1,8,2000/7/26 21:40,8,東北東,8,1,39.3,8,2000/7/26 21:31,8,東北東,8,1,,0,1,75,8,1,1.8,8,1,60,8,2000/7/26 11:08,8,1,972.7,8,1,975.3,8,1,964.4,0,8,2000/7/26 21:19,0,8,1,10.0,8,1,曇後時々ふぶき,8,1,ふぶき,8,1
2000/7/27,-9.8,8,1,-7.9,8,2000/7/27 02:38,8,1,-13.1,8,2000/7/28 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,43,0,8,,,,1,,,0,1,17.3,8,1,28.5,8,2000/7/27 06:40,8,北東,8,1,37.8,8,2000/7/27 00:12,8,東北東,8,1,,0,1,79,8,1,2.3,8,1,65,8,2000/7/27 18:35,8,1,970.5,8,1,973.1,8,1,965.5,0,8,2000/7/27 00:01,0,8,1,10.0,8,1,曇一時ふぶき後時々晴,8,1,曇,8,1
2000/7/28,-12.4,8,1,-10.8,8,2000/7/28 13:51,8,1,-13.8,8,2000/7/28 23:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,43,0,8,,,,1,,,0,1,4.9,8,1,13.0,8,2000/7/28 03:00,8,北東,8,1,15.3,8,2000/7/28 02:56,8,北東,8,1,,0,1,72,8,1,1.7,8,1,60,8,2000/7/28 23:51,8,1,977.2,8,1,979.9,8,1,977.5,0,8,2000/7/28 03:13,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2000/7/29,-15.1,8,1,-12.7,8,2000/7/29 03:43,8,1,-17.2,8,2000/7/29 08:10,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,42,0,8,,,,1,,,0,1,3.6,8,1,8.4,8,2000/7/29 18:20,8,東北東,8,1,12.7,8,2000/7/29 15:24,8,北東,8,1,,0,1,67,8,1,1.3,8,1,57,8,2000/7/29 03:42,8,1,979.6,8,1,982.3,8,1,980.7,0,8,2000/7/29 01:53,0,8,1,9.0,8,1,曇,8,1,雪一時曇,8,1
2000/7/30,-17.8,8,1,-15.4,8,2000/7/30 06:54,8,1,-21.1,8,2000/7/30 19:52,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,0.4,8,1,43,0,8,,,,1,,,0,1,2.8,8,1,5.3,8,2000/7/30 19:50,8,北東,8,1,6.3,8,2000/7/30 06:50,8,南東,8,1,,0,1,70,8,1,1.1,8,1,55,8,2000/7/30 19:12,8,1,985.8,8,1,988.5,8,1,984.8,0,8,2000/7/30 00:06,0,8,1,10.0,8,1,薄曇時々雪,8,1,晴時々薄曇,8,1
2000/7/31,-21.3,8,1,-18.3,8,2000/7/31 09:57,8,1,-27.3,8,2000/7/31 21:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,43,0,8,,,,1,,,0,1,2.1,8,1,4.8,8,2000/7/31 14:20,8,南南東,8,1,5.4,8,2000/7/31 14:17,8,南南東,8,1,,0,1,65,8,1,0.7,8,1,52,8,2000/7/31 21:20,8,1,986.9,8,1,989.7,8,1,987.9,0,8,2000/8/1 0:00,0,8,1,5.3,8,1,晴一時薄曇,8,1,晴,8,1
2000/8/1,-28.5,8,1,-23.2,8,2000/8/1 00:40,8,1,-31.0,8,2000/8/1 08:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,43,0,8,,,,1,,,0,1,1.0,8,1,2.6,8,2000/8/1 11:00,8,西,8,1,3.1,8,2000/8/1 11:45,8,西北西,8,1,,0,1,72,8,1,0.4,8,1,59,8,2000/8/1 01:06,8,1,987.4,8,1,990.3,8,1,987.5,0,8,2000/8/1 03:21,0,8,1,5.3,8,1,晴時々曇,8,1,曇時々晴,8,1
2000/8/2,-25.8,8,1,-21.0,8,2000/8/2 20:59,8,1,-29.4,8,2000/8/2 07:45,8,1,,,0,1,,,0,,0,0,1,1.1,0,8,1,0.4,8,1,43,0,8,,,,1,,,0,1,1.3,8,1,3.4,8,2000/8/2 17:50,8,東,8,1,5.4,8,2000/8/2 18:43,8,東,8,1,,0,1,72,8,1,0.5,8,1,60,8,2000/8/3 0:00,8,1,995.0,8,1,997.9,8,1,993.7,0,8,2000/8/2 00:20,0,8,1,9.3,8,1,曇一時雪,8,1,雪後晴,8,1
2000/8/3,-23.5,8,1,-21.3,8,2000/8/3 20:15,8,1,-26.6,8,2000/8/3 07:41,8,1,,,0,1,,,0,,0,0,1,2.3,0,8,1,0.5,8,1,42,0,8,,,,1,,,0,1,4.0,8,1,10.0,8,2000/8/3 10:50,8,東北東,8,1,12.6,8,2000/8/3 10:41,8,東北東,8,1,,0,1,60,8,1,0.6,8,1,48,8,2000/8/3 22:28,8,1,995.7,8,1,998.5,8,1,994.8,0,8,2000/8/4 0:00,0,8,1,5.0,8,1,晴時々曇,8,1,晴時々雪,8,1
2000/8/4,-21.5,8,1,-15.2,8,2000/8/4 23:08,8,1,-25.4,8,2000/8/4 05:58,8,1,,,0,1,,,0,,0,0,1,4.9,0,8,1,0.7,8,1,42,0,8,,,,1,,,0,1,2.6,8,1,6.0,8,2000/8/4 13:40,8,北東,8,1,8.4,8,2000/8/4 15:06,8,北北東,8,1,,0,1,57,8,1,0.7,8,1,48,8,2000/8/4 11:36,8,1,985.9,8,1,988.7,8,1,983.1,0,8,2000/8/5 0:00,0,8,1,3.0,8,1,晴一時曇,8,1,雪一時曇,8,1
2000/8/5,-12.9,8,1,-11.0,8,2000/8/5 12:35,8,1,-16.1,8,2000/8/5 00:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.4,8,1,43,0,8,,,,1,,,0,1,4.9,8,1,15.0,8,2000/8/5 12:00,8,東北東,8,1,18.8,8,2000/8/5 11:57,8,東北東,8,1,,0,1,74,8,1,1.7,8,1,65,8,2000/8/5 00:28,8,1,979.0,8,1,981.7,8,1,979.1,0,8,2000/8/5 08:53,0,8,1,10.0,8,1,曇時々雪,8,1,雪後時々曇,8,1
2000/8/6,-16.0,8,1,-13.1,8,2000/8/6 02:53,8,1,-19.2,8,2000/8/6 08:41,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.5,8,1,43,0,8,,,,1,,,0,1,2.3,8,1,4.7,8,2000/8/6 08:50,8,北,8,1,5.9,8,2000/8/6 09:35,8,北東,8,1,,0,1,76,8,1,1.4,8,1,57,8,2000/8/6 23:48,8,1,983.6,8,1,986.3,8,1,985.5,0,8,2000/8/6 00:05,0,8,1,10.0,8,1,曇時々雪,8,1,曇時々雪後晴,8,1
