ダウンロードした時刻：2021/03/10 11:41:53

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2006/5/12,-8.1,8,1,-7.3,8,2006/5/12 06:34,8,1,-8.8,8,2006/5/12 18:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,21,0,8,,,,1,0,1,8,1,15.0,8,1,18.1,8,2006/5/12 15:50,8,東北東,8,1,23.2,8,2006/5/12 17:58,8,東北東,8,1,,0,1,72,8,1,2.4,8,1,62,8,2006/5/12 02:21,8,1,974.0,8,1,976.7,8,1,969.2,0,8,2006/5/12 00:03,0,8,1,10.0,8,1,曇時々雪,8,1,雪時々曇、ふぶきを伴う,8,1
2006/5/13,-9.6,8,1,-8.0,8,2006/5/13 02:42,8,1,-13.6,8,2006/5/13 23:54,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,27,0,8,,,,1,7,0,8,1,7.7,8,1,15.3,8,2006/5/13 00:20,8,北東,8,1,21.0,8,2006/5/13 00:24,8,東北東,8,1,,0,1,74,8,1,2.2,8,1,59,8,2006/5/13 13:09,8,1,975.0,8,1,977.8,8,1,976.5,0,8,2006/5/13 19:05,0,8,1,10.0,8,1,曇後雪,8,1,晴一時曇,8,1
2006/5/14,-16.7,8,1,-12.6,8,2006/5/14 02:39,8,1,-20.7,8,2006/5/14 18:52,8,1,,,0,1,,,0,,0,0,1,2.9,0,8,1,0.5,4,1,25,0,4,,,,1,,,1,1,1.4,8,1,3.7,8,2006/5/14 11:20,8,南西,8,1,4.2,8,2006/5/14 12:12,8,南西,8,1,,0,1,77,8,1,1.3,8,1,61,8,2006/5/14 22:17,8,1,979.0,8,1,981.8,8,1,977.1,0,8,2006/5/14 00:04,0,8,1,3.8,8,1,晴時々薄曇,8,1,晴,8,1
2006/5/15,-20.3,8,1,-18.2,8,2006/5/15 15:47,8,1,-24.2,8,2006/5/15 12:50,8,1,,,0,1,,,0,,0,0,1,2.4,0,8,1,0.3,8,1,25,0,4,,,,1,3,0,4,1,2.1,8,1,4.8,8,2006/5/15 16:30,8,北北西,8,1,6.5,8,2006/5/15 16:21,8,北北西,8,1,,0,1,79,8,1,1.0,8,1,60,8,2006/5/15 00:41,8,1,981.5,8,1,984.4,8,1,983.7,0,8,2006/5/15 04:48,0,8,1,3.3,8,1,晴時々曇,8,1,雪一時曇,8,1
2006/5/16,-15.8,8,1,-13.8,8,2006/5/16 23:40,8,1,-18.9,8,2006/5/16 00:10,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,26,0,4,,,,1,3,0,4,1,4.4,8,1,9.2,8,2006/5/16 05:00,8,北東,8,1,12.5,8,2006/5/16 04:51,8,北東,8,1,,0,1,73,8,1,1.3,8,1,62,8,2006/5/16 12:47,8,1,977.8,8,1,980.6,8,1,979.4,0,8,2006/5/16 17:04,0,8,1,10.0,8,1,雪,8,1,雪後時々曇,8,1
2006/5/17,-13.7,8,1,-12.3,8,2006/5/17 16:54,8,1,-15.3,8,2006/5/17 08:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,26,0,4,,,,1,2,0,4,1,9.5,8,1,21.4,8,2006/5/17 23:10,8,東北東,8,1,27.5,8,2006/5/17 23:37,8,東,8,1,,0,1,71,8,1,1.5,8,1,62,8,2006/5/17 06:58,8,1,975.7,8,1,978.5,8,1,971.9,0,8,2006/5/18 0:00,0,8,1,9.3,8,1,曇時々雪,8,1,曇一時雪、地ふぶきを伴う,8,1
2006/5/18,-10.2,8,1,-7.8,8,2006/5/18 13:43,8,1,-12.6,8,2006/5/18 00:06,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,18,0,8,,,,1,3,0,8,1,8.6,8,1,20.4,8,2006/5/18 00:20,8,東北東,8,1,26.5,8,2006/5/18 01:56,8,東,8,1,,0,1,67,8,1,1.9,8,1,51,8,2006/5/18 13:42,8,1,971.9,8,1,974.7,8,1,968.6,0,8,2006/5/18 05:13,0,8,1,9.0,8,1,曇後一時晴,8,1,薄曇時々晴,8,1
2006/5/19,-13.4,8,1,-10.5,8,2006/5/19 01:28,8,1,-16.3,8,2006/5/19 23:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,15,0,8,,,,1,0,1,8,1,2.1,8,1,5.7,8,2006/5/19 00:40,8,東北東,8,1,7.4,8,2006/5/19 00:36,8,東北東,8,1,,0,1,68,8,1,1.5,8,1,53,8,2006/5/19 01:28,8,1,987.5,8,1,990.3,8,1,984.1,0,8,2006/5/19 00:02,0,8,1,7.8,8,1,曇後一時晴,8,1,晴後薄曇,8,1
2006/5/20,-11.6,8,1,-7.4,8,2006/5/21 0:00,8,1,-17.0,8,2006/5/20 01:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,15,0,8,,,,1,3,0,8,1,10.7,8,1,19.2,8,2006/5/20 22:40,8,北東,8,1,25.8,8,2006/5/20 22:30,8,北東,8,1,,0,1,75,8,1,2.0,8,1,49,8,2006/5/20 05:24,8,1,985.1,8,1,987.9,8,1,983.1,0,8,2006/5/20 23:47,0,8,1,10.0,8,1,曇後時々ふぶき,8,1,ふぶき,8,1
2006/5/21,-4.6,8,1,-2.3,8,2006/5/21 21:06,8,1,-7.5,8,2006/5/21 00:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,15,0,4,,,,1,2,0,4,1,18.7,8,1,27.0,8,2006/5/21 21:40,8,北東,8,1,35.0,8,2006/5/21 22:17,8,北東,8,1,,0,1,94,8,1,4.1,8,1,91,8,,,1,975.2,8,1,977.9,8,1,971.0,0,8,2006/5/21 23:20,0,8,1,10.0,8,1,ふぶき一時曇,8,1,ふぶき,8,1
2006/5/22,-3.7,8,1,-2.8,8,2006/5/22 00:19,8,1,-4.4,8,2006/5/22 22:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,16,0,4,,,,1,,,1,1,23.2,8,1,27.1,8,2006/5/22 01:00,8,北東,8,1,38.8,8,2006/5/22 03:17,8,北東,8,1,,0,1,95,8,1,4.4,8,1,94,8,,,1,974.2,8,1,976.9,8,1,971.2,0,8,2006/5/22 00:10,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき,8,1
2006/5/23,-6.4,8,1,-4.2,8,2006/5/23 00:22,8,1,-8.1,8,2006/5/23 10:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,16,0,4,,,,1,,,1,1,15.8,8,1,23.1,8,2006/5/23 05:10,8,北東,8,1,29.7,8,2006/5/23 06:32,8,北東,8,1,,0,1,91,8,1,3.5,8,1,83,8,2006/5/24 0:00,8,1,980.6,8,1,983.3,8,1,981.5,0,8,2006/5/23 05:26,0,8,1,10.0,8,1,ふぶき時々曇,8,1,曇時々晴一時雪,8,1
2006/5/24,-7.8,8,1,-6.6,8,2006/5/24 02:25,8,1,-9.1,8,2006/5/24 08:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,16,0,8,,,,1,1,0,8,1,5.8,8,1,12.7,8,2006/5/24 10:30,8,東,8,1,15.4,8,2006/5/24 10:22,8,東,8,1,,0,1,74,8,1,2.5,8,1,59,8,2006/5/24 23:57,8,1,976.1,8,1,978.8,8,1,977.1,0,8,2006/5/24 18:21,0,8,1,7.3,8,1,曇一時晴,8,1,曇時々雪,8,1
2006/5/25,-7.9,8,1,-6.3,8,2006/5/25 19:10,8,1,-9.4,8,2006/5/25 14:22,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,16,0,8,,,,1,1,0,8,1,4.4,8,1,11.1,8,2006/5/25 05:30,8,東北東,8,1,13.2,8,2006/5/25 05:30,8,東北東,8,1,,0,1,74,8,1,2.5,8,1,58,8,2006/5/25 00:10,8,1,976.6,8,1,979.3,8,1,977.8,0,8,2006/5/25 00:51,0,8,1,10.0,8,1,曇時々雪,8,1,曇後一時雪,8,1
2006/5/26,-9.7,8,1,-8.0,8,2006/5/26 00:42,8,1,-11.5,8,2006/5/26 23:59,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,16,0,8,,,,1,1,0,8,1,12.3,8,1,18.7,8,2006/5/26 15:20,8,北東,8,1,23.3,8,2006/5/26 11:05,8,北東,8,1,,0,1,69,8,1,2.1,8,1,52,8,2006/5/26 22:54,8,1,981.1,8,1,983.9,8,1,981.0,0,8,2006/5/26 00:07,0,8,1,10.0,8,1,曇時々雪、ふぶきを伴う,8,1,曇時々晴,8,1
2006/5/27,-12.4,8,1,-10.8,8,2006/5/27 03:51,8,1,-15.0,8,2006/5/27 23:31,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,0,1,8,1,10.6,8,1,14.5,8,2006/5/27 22:10,8,東,8,1,18.9,8,2006/5/27 22:05,8,東,8,1,,0,1,54,8,1,1.3,8,1,49,8,2006/5/27 20:40,8,1,973.3,8,1,976.1,8,1,973.6,0,8,2006/5/27 18:29,0,8,1,7.0,8,1,曇後晴,8,1,快晴,8,1
2006/5/28,-17.4,8,1,-14.4,8,2006/5/28 00:02,8,1,-19.4,8,2006/5/28 23:20,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,0,1,8,1,9.1,8,1,14.5,8,2006/5/28 00:30,8,東,8,1,19.0,8,2006/5/28 00:22,8,東,8,1,,0,1,53,8,1,0.9,8,1,44,8,2006/5/28 20:20,8,1,975.8,8,1,978.7,8,1,974.9,0,8,2006/5/28 00:23,0,8,1,4.3,8,1,晴一時薄曇,8,1,晴後一時雪,8,1
2006/5/29,-17.3,8,1,-15.4,8,2006/5/29 10:51,8,1,-19.7,8,2006/5/29 01:57,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,2,0,8,1,4.7,8,1,11.3,8,2006/5/29 00:10,8,東,8,1,14.0,8,2006/5/29 00:03,8,東,8,1,,0,1,58,8,1,0.9,8,1,40,8,2006/5/29 20:25,8,1,982.9,8,1,985.8,8,1,983.7,0,8,2006/5/29 00:04,0,8,1,7.8,8,1,曇一時雪,8,1,曇一時晴,8,1
2006/5/30,-10.7,8,1,-9.3,8,2006/5/30 07:36,8,1,-16.1,8,2006/5/30 00:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,3,0,8,1,4.1,8,1,9.1,8,2006/5/30 13:20,8,北東,8,1,12.3,8,2006/5/30 15:33,8,北東,8,1,,0,1,74,8,1,2.0,8,1,51,8,2006/5/30 00:13,8,1,980.7,8,1,983.5,8,1,982.8,0,8,2006/5/31 0:00,0,8,1,10.0,8,1,雪時々曇,8,1,曇一時雪,8,1
2006/5/31,-7.8,8,1,-5.5,8,2006/5/31 19:53,8,1,-11.0,8,2006/5/31 00:27,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,1,0,8,1,9.9,8,1,18.8,8,2006/5/31 19:10,8,東北東,8,1,25.6,8,2006/5/31 18:56,8,東北東,8,1,,0,1,63,8,1,2.2,8,1,50,8,2006/5/31 07:39,8,1,979.8,8,1,982.5,8,1,981.4,0,8,2006/5/31 06:32,0,8,1,10.0,8,1,曇,8,1,雪一時曇、ふぶきを伴う,8,1
2006/6/1,-7.9,8,1,-6.1,8,2006/6/1 01:09,8,1,-9.3,8,2006/6/1 19:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,15,0,8,,,,1,1,0,8,1,12.8,8,1,18.1,8,2006/6/1 02:00,8,東北東,8,1,24.2,8,2006/6/1 01:32,8,東北東,8,1,,0,1,65,8,1,2.2,8,1,57,8,2006/6/1 23:56,8,1,986.3,8,1,989.1,8,1,984.1,0,8,2006/6/1 01:17,0,8,1,10.0,8,1,曇一時雪,8,1,曇後一時晴,8,1
2006/6/2,-12.5,8,1,-8.9,8,2006/6/2 00:19,8,1,-15.1,8,2006/6/2 15:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,0,1,8,1,9.2,8,1,13.8,8,2006/6/2 01:40,8,東北東,8,1,17.7,8,2006/6/2 01:38,8,東北東,8,1,,0,1,56,8,1,1.3,8,1,48,8,2006/6/2 05:15,8,1,989.2,8,1,992.0,8,1,989.9,0,8,2006/6/2 23:54,0,8,1,10.0,8,1,曇時々晴,8,1,雪時々曇,8,1
2006/6/3,-14.8,8,1,-13.2,8,2006/6/3 11:46,8,1,-18.7,8,2006/6/3 23:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,1,0,8,1,5.1,8,1,11.9,8,2006/6/3 07:10,8,東北東,8,1,15.8,8,2006/6/3 07:07,8,東北東,8,1,,0,1,59,8,1,1.2,8,1,46,8,2006/6/3 18:06,8,1,990.0,8,1,992.9,8,1,989.7,0,8,2006/6/3 01:14,0,8,1,7.8,8,1,曇後一時晴,8,1,晴,8,1
2006/6/4,-16.5,8,1,-14.4,8,2006/6/5 0:00,8,1,-18.5,8,2006/6/4 01:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,9.4,8,1,19.3,8,2006/6/4 23:50,8,東北東,8,1,25.0,8,2006/6/4 23:48,8,東北東,8,1,,0,1,56,8,1,1.0,8,1,50,8,2006/6/4 10:29,8,1,980.4,8,1,983.2,8,1,969.1,0,8,2006/6/5 0:00,0,8,1,6.0,8,1,曇時々晴,8,1,晴時々ふぶき,8,1
2006/6/5,-9.1,8,1,-6.9,8,2006/6/5 21:56,8,1,-14.4,8,2006/6/5 00:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,1,0,8,1,18.3,8,1,24.7,8,2006/6/5 16:20,8,東,8,1,31.7,8,2006/6/5 15:33,8,東,8,1,,0,1,66,8,1,2.0,8,1,53,8,2006/6/5 23:57,8,1,960.9,8,1,963.7,8,1,960.3,0,8,2006/6/5 11:35,0,8,1,10.0,8,1,曇一時ふぶき,8,1,曇,8,1
2006/6/6,-10.5,8,1,-6.7,8,2006/6/6 01:32,8,1,-14.2,8,2006/6/6 23:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,0,1,8,1,10.0,8,1,15.9,8,2006/6/6 00:50,8,東,8,1,21.9,8,2006/6/6 01:30,8,東,8,1,,0,1,51,8,1,1.4,8,1,33,8,2006/6/6 16:42,8,1,972.8,8,1,975.6,8,1,968.6,0,8,2006/6/6 00:09,0,8,1,10.0,8,1,薄曇,8,1,薄曇後一時晴,8,1
2006/6/7,-16.2,8,1,-14.0,8,2006/6/7 00:49,8,1,-18.0,8,2006/6/7 23:50,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,9.5,8,1,13.3,8,2006/6/7 03:30,8,東,8,1,16.5,8,2006/6/7 03:23,8,東,8,1,,0,1,48,8,1,0.8,8,1,40,8,2006/6/7 18:30,8,1,975.7,8,1,978.5,8,1,977.6,0,8,2006/6/7 00:16,0,8,1,3.5,8,1,晴,8,1,快晴,8,1
2006/6/8,-19.7,8,1,-17.5,8,2006/6/8 00:01,8,1,-21.4,8,2006/6/9 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,8.0,8,1,10.5,8,2006/6/8 18:30,8,東北東,8,1,13.1,8,2006/6/8 17:28,8,東北東,8,1,,0,1,49,8,1,0.6,8,1,42,8,2006/6/8 07:20,8,1,984.9,8,1,987.8,8,1,980.8,0,8,2006/6/8 00:01,0,8,1,0.5,8,1,快晴,8,1,晴後時々曇,8,1
2006/6/9,-19.7,8,1,-17.1,8,2006/6/9 19:46,8,1,-21.4,8,2006/6/9 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,6.2,8,1,9.9,8,2006/6/9 04:20,8,東北東,8,1,12.2,8,2006/6/9 09:54,8,東,8,1,,0,1,53,8,1,0.7,8,1,40,8,2006/6/9 19:52,8,1,994.6,8,1,997.5,8,1,993.3,0,8,2006/6/9 00:03,0,8,1,8.8,8,1,晴後曇,8,1,晴一時曇,8,1
2006/6/10,-19.7,8,1,-17.1,8,2006/6/10 22:43,8,1,-22.1,8,2006/6/10 08:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,2.8,8,1,10.3,8,2006/6/10 14:50,8,東北東,8,1,14.0,8,2006/6/10 14:42,8,東北東,8,1,,0,1,47,8,1,0.6,8,1,39,8,2006/6/10 10:14,8,1,985.3,8,1,988.2,8,1,981.1,0,8,2006/6/11 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/6/11,-10.0,8,1,-7.4,8,2006/6/11 11:36,8,1,-18.2,8,2006/6/11 01:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,12,0,4,,,,1,,,1,1,11.2,8,1,20.9,8,2006/6/11 22:00,8,東,8,1,27.9,8,2006/6/11 15:38,8,東,8,1,,0,1,52,8,1,1.5,8,1,43,8,2006/6/11 07:15,8,1,980.2,8,1,983.0,8,1,980.3,0,8,2006/6/11 09:50,0,8,1,4.8,8,1,曇時々晴,8,1,晴一時薄曇,8,1
2006/6/12,-12.3,8,1,-8.7,8,2006/6/12 00:10,8,1,-15.3,8,2006/6/12 13:39,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,,,1,,,,1,,,1,1,10.1,8,1,18.8,8,2006/6/12 01:10,8,東,8,1,25.3,8,2006/6/12 01:05,8,東,8,1,,0,1,50,8,1,1.2,8,1,43,8,2006/6/12 15:08,8,1,989.6,8,1,992.5,8,1,987.8,0,8,2006/6/12 00:01,0,8,1,0.5,8,1,晴,8,1,快晴,8,1
2006/6/13,-13.9,8,1,-11.2,8,2006/6/13 21:29,8,1,-16.7,8,2006/6/13 15:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,,,1,,,,1,,,1,1,5.1,8,1,13.5,8,2006/6/13 01:00,8,東,8,1,18.5,8,2006/6/13 00:08,8,東,8,1,,0,1,48,8,1,1.0,8,1,36,8,2006/6/13 13:10,8,1,992.6,8,1,995.5,8,1,992.9,0,8,2006/6/13 20:19,0,8,1,0.5,8,1,晴,8,1,快晴,8,1
2006/6/14,-15.3,8,1,-10.3,8,2006/6/14 01:52,8,1,-19.1,8,2006/6/14 23:40,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,,,1,,,,1,,,1,1,8.3,8,1,15.2,8,2006/6/14 11:10,8,東南東,8,1,23.1,8,2006/6/14 11:02,8,東南東,8,1,,0,1,43,8,1,0.8,8,1,34,8,2006/6/14 11:18,8,1,995.2,8,1,998.1,8,1,994.6,0,8,2006/6/14 05:40,0,8,1,0.5,8,1,晴,8,1,快晴,8,1
2006/6/15,-20.7,8,1,-18.1,8,2006/6/15 11:17,8,1,-22.6,8,2006/6/15 17:42,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,4,,,,1,,,1,1,6.2,8,1,11.4,8,2006/6/15 11:10,8,東,8,1,19.3,8,2006/6/15 11:10,8,東南東,8,1,,0,1,44,8,1,0.5,8,1,28,8,2006/6/15 11:16,8,1,1000.3,8,1,1003.2,8,1,1001.5,0,8,2006/6/15 00:38,0,8,1,0.5,8,1,快晴,8,1,快晴,8,1
2006/6/16,-22.2,8,1,-21.1,8,2006/6/16 07:24,8,1,-23.7,8,2006/6/16 02:33,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,8,,,,1,0,1,8,1,4.1,8,1,9.3,8,2006/6/16 17:50,8,東北東,8,1,12.0,8,2006/6/16 16:47,8,東北東,8,1,,0,1,42,8,1,0.4,8,1,33,8,2006/6/16 07:33,8,1,995.8,8,1,998.7,8,1,994.1,0,8,2006/6/17 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/6/17,-20.7,8,1,-18.7,8,2006/6/17 23:49,8,1,-23.3,8,2006/6/17 03:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,4,,,,1,,,1,1,4.2,8,1,9.4,8,2006/6/17 20:20,8,東北東,8,1,13.0,8,2006/6/17 23:47,8,東北東,8,1,,0,1,43,8,1,0.5,8,1,36,8,2006/6/17 09:27,8,1,990.9,8,1,993.8,8,1,992.2,0,8,2006/6/17 08:15,0,8,1,0.5,8,1,晴,8,1,晴後一時薄曇,8,1
2006/6/18,-16.0,8,1,-14.0,8,2006/6/18 17:16,8,1,-19.4,8,2006/6/18 01:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,,,1,,,,1,,,1,1,4.0,8,1,11.1,8,2006/6/18 04:10,8,北東,8,1,14.9,8,2006/6/18 03:47,8,北東,8,1,,0,1,47,8,1,0.8,8,1,36,8,2006/6/18 23:55,8,1,988.4,8,1,991.3,8,1,987.8,0,8,2006/6/18 23:56,0,8,1,6.8,8,1,曇後一時晴,8,1,晴,8,1
2006/6/19,-18.7,8,1,-15.7,8,2006/6/19 00:12,8,1,-21.0,8,2006/6/19 23:59,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,4,,,,1,,,1,1,3.2,8,1,6.6,8,2006/6/19 16:10,8,北東,8,1,9.1,8,2006/6/19 16:04,8,北東,8,1,,0,1,42,8,1,0.6,8,1,32,8,2006/6/19 10:31,8,1,985.3,8,1,988.2,8,1,986.6,0,8,2006/6/19 06:33,0,8,1,6.5,8,1,薄曇時々晴,8,1,晴,8,1
2006/6/20,-21.4,8,1,-19.9,8,2006/6/20 11:47,8,1,-24.5,8,2006/6/20 23:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,3.6,8,1,8.7,8,2006/6/20 08:50,8,東北東,8,1,10.8,8,2006/6/20 06:11,8,東北東,8,1,,0,1,45,8,1,0.5,8,1,37,8,2006/6/20 11:51,8,1,990.2,8,1,993.1,8,1,989.9,0,8,2006/6/20 00:33,0,8,1,2.5,8,1,晴一時曇,8,1,快晴,8,1
2006/6/21,-24.3,8,1,-23.0,8,2006/6/21 00:21,8,1,-25.6,8,2006/6/21 04:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,1.1,8,1,2.5,8,2006/6/21 22:30,8,南南西,8,1,3.0,8,2006/6/21 17:31,8,東南東,8,1,,0,1,42,8,1,0.4,8,1,33,8,2006/6/21 18:09,8,1,993.9,8,1,996.9,8,1,995.0,0,8,2006/6/21 00:28,0,8,1,0.8,8,1,快晴,8,1,晴,8,1
2006/6/22,-22.5,8,1,-20.4,8,2006/6/22 20:53,8,1,-24.8,8,2006/6/22 00:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,0,1,8,1,2.3,8,1,6.6,8,2006/6/22 23:00,8,北北東,8,1,9.0,8,2006/6/22 22:54,8,北北東,8,1,,0,1,55,8,1,0.5,8,1,38,8,2006/6/22 20:17,8,1,996.7,8,1,999.7,8,1,998.6,0,8,2006/6/22 22:55,0,8,1,6.8,8,1,薄曇時々晴,8,1,晴後一時薄曇,8,1
2006/6/23,-19.0,8,1,-15.7,8,2006/6/23 18:27,8,1,-22.9,8,2006/6/23 03:31,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,4,,,,1,,,1,1,2.7,8,1,5.1,8,2006/6/23 09:30,8,南南東,8,1,8.9,8,2006/6/23 07:01,8,東南東,8,1,,0,1,50,8,1,0.7,8,1,40,8,2006/6/23 12:01,8,1,992.3,8,1,995.2,8,1,991.6,0,8,2006/6/23 23:22,0,8,1,8.3,8,1,薄曇一時晴,8,1,曇一時晴,8,1
2006/6/24,-15.6,8,1,-13.4,8,2006/6/24 22:39,8,1,-18.0,8,2006/6/24 07:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,,,1,,,,1,,,1,1,2.8,8,1,7.7,8,2006/6/24 22:20,8,東北東,8,1,12.0,8,2006/6/24 21:44,8,東北東,8,1,,0,1,61,8,1,1.1,8,1,45,8,2006/6/24 05:03,8,1,989.6,8,1,992.5,8,1,990.8,0,8,2006/6/24 08:48,0,8,1,9.0,8,1,曇後一時雪,8,1,曇時々雪,8,1
2006/6/25,-17.1,8,1,-13.1,8,2006/6/25 02:47,8,1,-20.7,8,2006/6/25 13:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,4,,,,1,,,1,1,4.3,8,1,10.8,8,2006/6/25 02:10,8,東,8,1,14.8,8,2006/6/25 01:40,8,東北東,8,1,,0,1,78,8,1,1.3,8,1,55,8,2006/6/25 11:24,8,1,994.7,8,1,997.6,8,1,989.6,0,8,2006/6/26 0:00,0,8,1,10.0,8,1,曇後一時霧,8,1,曇後雪,8,1
2006/6/26,-15.0,8,1,-12.7,8,2006/6/26 21:13,8,1,-17.4,8,2006/6/26 00:04,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,13,0,8,,,,1,1,0,8,1,4.3,8,1,13.5,8,2006/6/26 02:50,8,北東,8,1,17.6,8,2006/6/26 02:50,8,北東,8,1,,0,1,80,8,1,1.5,8,1,71,8,2006/6/26 02:16,8,1,987.8,8,1,990.6,8,1,987.6,0,8,2006/6/26 02:52,0,8,1,10.0,8,1,雪時々曇,8,1,曇後晴,8,1
2006/6/27,-11.8,8,1,-6.9,8,2006/6/27 18:12,8,1,-16.7,8,2006/6/27 04:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,14,0,4,,,,1,1,0,4,1,9.2,8,1,22.8,8,2006/6/27 17:30,8,北東,8,1,29.2,8,2006/6/27 16:40,8,北東,8,1,,0,1,78,8,1,2.1,8,1,56,8,2006/6/27 04:24,8,1,976.9,8,1,979.7,8,1,970.2,0,8,2006/6/27 23:16,0,8,1,8.5,8,1,曇一時晴後ふぶき,8,1,雪時々曇、ふぶきを伴う,8,1
