ダウンロードした時刻：2021/03/10 11:39:31

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2012/5/11,-14.6,8,1,-11.2,8,2012/5/11 14:07,8,1,-19.1,8,2012/5/12 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.3,8,1,93,0,8,,,,1,0,1,8,1,4.3,8,1,8.5,8,2012/5/11 23:00,8,南,8,1,10.2,8,2012/5/11 22:59,8,南,8,1,,0,1,78,8,1,1.6,8,1,71,8,2012/5/11 07:22,8,1,1001.9,8,1,1004.8,8,1,1002.0,0,8,2012/5/12 0:00,0,8,1,7.5,8,1,曇時々雪,8,1,快晴,8,1
2012/5/12,-18.4,8,1,-15.6,8,2012/5/12 15:18,8,1,-23.7,8,2012/5/12 07:35,8,1,,,0,1,,,0,,0,0,1,4.4,0,8,1,0.4,8,1,93,0,8,,,,1,0,1,8,1,2.3,8,1,8.2,8,2012/5/12 01:00,8,南,8,1,9.4,8,2012/5/12 00:53,8,南,8,1,,0,1,61,8,1,0.9,8,1,47,8,2012/5/12 17:40,8,1,994.7,8,1,997.7,8,1,993.3,0,8,2012/5/13 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/5/13,-13.9,8,1,-9.8,8,2012/5/13 22:43,8,1,-17.1,8,2012/5/13 08:52,8,1,,,0,1,,,0,,0,0,1,2.7,0,8,1,0.3,8,1,93,0,8,,,,1,0,1,8,1,4.0,8,1,10.3,8,2012/5/13 20:20,8,東北東,8,1,12.1,8,2012/5/13 17:04,8,東北東,8,1,,0,1,59,8,1,1.3,8,1,46,8,2012/5/13 09:48,8,1,989.6,8,1,992.4,8,1,991.6,0,8,2012/5/14 0:00,0,8,1,5.0,8,1,晴後曇,8,1,曇,8,1
2012/5/14,-12.2,8,1,-10.3,8,2012/5/14 00:44,8,1,-14.0,8,2012/5/14 09:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,93,0,8,,,,1,0,1,8,1,5.1,8,1,10.0,8,2012/5/14 22:00,8,東,8,1,12.8,8,2012/5/14 21:59,8,東,8,1,,0,1,65,8,1,1.6,8,1,56,8,2012/5/14 05:48,8,1,988.0,8,1,990.8,8,1,988.3,0,8,2012/5/14 23:55,0,8,1,9.5,8,1,曇一時晴,8,1,曇一時雪,8,1
2012/5/15,-9.6,8,1,-6.7,8,2012/5/15 22:01,8,1,-13.1,8,2012/5/15 05:32,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,94,0,8,,,,1,1,0,8,1,12.7,8,1,19.9,8,2012/5/15 17:20,8,東北東,8,1,24.8,8,2012/5/15 17:10,8,東,8,1,,0,1,70,8,1,2.1,8,1,60,8,2012/5/15 12:11,8,1,981.1,8,1,983.9,8,1,981.2,0,8,2012/5/15 18:47,0,8,1,10.0,8,1,曇時々晴一時雪、ふぶきを伴う,8,1,曇時々ふぶき,8,1
2012/5/16,-9.5,8,1,-7.6,8,2012/5/16 22:21,8,1,-11.8,8,2012/5/16 13:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.2,8,1,94,0,8,,,,1,2,0,8,1,12.4,8,1,17.4,8,2012/5/16 01:30,8,東北東,8,1,21.0,8,2012/5/16 00:43,8,東北東,8,1,,0,1,66,8,1,2.0,8,1,59,8,2012/5/16 23:46,8,1,985.3,8,1,988.1,8,1,983.1,0,8,2012/5/16 00:28,0,8,1,10.0,8,1,曇後一時雪,8,1,曇時々雪,8,1
2012/5/17,-13.9,8,1,-8.4,8,2012/5/17 01:11,8,1,-17.5,8,2012/5/17 22:53,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,0.1,8,1,94,0,8,,,,1,1,0,8,1,6.0,8,1,12.7,8,2012/5/17 02:00,8,東,8,1,16.2,8,2012/5/17 01:46,8,東,8,1,,0,1,55,8,1,1.2,8,1,41,8,2012/5/17 16:09,8,1,986.7,8,1,989.6,8,1,987.9,0,8,2012/5/18 0:00,0,8,1,3.3,8,1,晴一時曇,8,1,晴後一時曇,8,1
2012/5/18,-14.4,8,1,-11.6,8,2012/5/18 19:48,8,1,-18.4,8,2012/5/18 05:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,2.3,8,1,5.6,8,2012/5/18 23:50,8,南,8,1,7.1,8,2012/5/18 18:08,8,北東,8,1,,0,1,75,8,1,1.6,8,1,55,8,2012/5/18 02:23,8,1,983.4,8,1,986.3,8,1,985.6,0,8,2012/5/18 18:21,0,8,1,7.5,8,1,雪一時曇,8,1,雪,8,1
2012/5/19,-15.1,8,1,-13.1,8,2012/5/19 18:46,8,1,-17.2,8,2012/5/19 07:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,4.3,8,1,9.2,8,2012/5/20 0:00,8,東北東,8,1,10.8,8,2012/5/19 23:52,8,東北東,8,1,,0,1,74,8,1,1.4,8,1,60,8,2012/5/19 15:24,8,1,984.4,8,1,987.2,8,1,986.1,0,8,2012/5/19 04:45,0,8,1,10.0,8,1,曇時々雪,8,1,雪,8,1
2012/5/20,-13.4,8,1,-11.5,8,2012/5/20 23:57,8,1,-16.2,8,2012/5/20 19:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,97,0,8,,,,1,7,0,8,1,7.8,8,1,16.5,8,2012/5/21 0:00,8,北東,8,1,21.3,8,2012/5/20 23:52,8,北東,8,1,,0,1,84,8,1,1.8,8,1,74,8,2012/5/20 03:07,8,1,984.9,8,1,987.8,8,1,984.4,0,8,2012/5/20 23:52,0,8,1,10.0,8,1,雪,8,1,雪後ふぶき,8,1
2012/5/21,-11.2,8,1,-10.2,8,2012/5/21 10:53,8,1,-12.3,8,2012/5/22 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,95,0,8,,,,1,3,0,8,1,17.4,8,1,22.5,8,2012/5/21 15:40,8,北東,8,1,27.5,8,2012/5/21 15:35,8,北東,8,1,,0,1,88,8,1,2.3,8,1,87,8,2012/5/21 19:54,8,1,981.5,8,1,984.3,8,1,982.3,0,8,2012/5/21 15:36,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき後雪,8,1
2012/5/22,-13.3,8,1,-11.5,8,2012/5/22 06:18,8,1,-14.7,8,2012/5/22 23:45,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,94,0,8,,,,1,1,0,4,1,7.1,8,1,14.0,8,2012/5/22 00:10,8,北東,8,1,17.6,8,2012/5/22 00:01,8,北東,8,1,,0,1,86,8,1,1.9,8,1,84,8,2012/5/22 19:44,8,1,984.9,8,1,987.7,8,1,986.4,0,8,2012/5/22 02:40,0,8,1,10.0,8,1,雪一時曇,8,1,雪,8,1
2012/5/23,-15.8,8,1,-14.5,8,2012/5/23 02:18,8,1,-17.9,8,2012/5/24 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.1,8,1,94,0,8,,,,1,1,0,8,1,5.9,8,1,8.8,8,2012/5/23 09:10,8,北東,8,1,10.4,8,2012/5/23 13:05,8,北東,8,1,,0,1,81,8,1,1.5,8,1,65,8,2012/5/23 22:27,8,1,979.0,8,1,981.8,8,1,975.9,0,8,2012/5/24 0:00,0,8,1,10.0,8,1,雪後一時曇,8,1,雪,8,1
2012/5/24,-28.6,8,1,-17.8,8,2012/5/24 00:08,8,1,-37.6,8,2012/5/25 0:00,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,0.1,8,1,94,0,8,,,,1,1,0,8,1,4.2,8,1,7.3,8,2012/5/24 06:40,8,南南西,8,1,8.7,8,2012/5/24 06:36,8,南南西,8,1,,0,1,77,8,1,0.5,8,1,70,8,2012/5/24 21:09,8,1,970.8,8,1,973.7,8,1,969.7,0,8,2012/5/24 23:46,0,8,1,5.8,8,1,曇一時雪後晴,8,1,晴時々曇,8,1
2012/5/25,-37.2,8,1,-32.5,8,2012/5/25 18:27,8,1,-40.3,8,2012/5/25 14:11,8,1,,,0,1,,,0,,0,0,1,0.5,0,8,1,0.1,8,1,93,0,8,,,,1,0,1,8,1,4.8,8,1,8.3,8,2012/5/25 17:10,8,南南東,8,1,9.6,8,2012/5/25 15:47,8,南,8,1,,0,1,72,8,1,0.2,8,1,65,8,2012/5/25 13:55,8,1,972.3,8,1,975.4,8,1,968.1,0,8,2012/5/25 05:42,0,8,1,2.3,8,1,晴一時雪,8,1,快晴,8,1
2012/5/26,-33.3,8,1,-25.2,8,2012/5/26 23:55,8,1,-40.5,8,2012/5/26 02:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,2.8,8,1,7.4,8,2012/5/26 20:10,8,南,8,1,8.7,8,2012/5/26 21:55,8,南,8,1,,0,1,66,8,1,0.3,8,1,51,8,2012/5/26 22:12,8,1,991.7,8,1,994.7,8,1,986.6,0,8,2012/5/26 00:05,0,8,1,2.8,8,1,晴,8,1,曇一時晴,8,1
2012/5/27,-16.2,8,1,-8.5,8,2012/5/27 22:51,8,1,-26.6,8,2012/5/27 01:05,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,6.6,8,1,25.3,8,2012/5/27 22:50,8,北東,8,1,30.1,8,2012/5/27 22:44,8,北東,8,1,,0,1,72,8,1,1.5,8,1,51,8,2012/5/27 06:51,8,1,984.1,8,1,986.9,8,1,981.4,0,8,2012/5/27 21:17,0,8,1,10.0,8,1,曇後雪,8,1,ふぶき,8,1
2012/5/28,-8.4,8,1,-8.1,8,2012/5/28 14:41,8,1,-8.9,8,2012/5/28 20:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,95,0,8,,,,1,2,0,8,1,23.2,8,1,29.2,8,2012/5/28 06:10,8,北東,8,1,34.6,8,2012/5/28 06:11,8,北東,8,1,,0,1,88,8,1,2.8,8,1,82,8,2012/5/28 23:43,8,1,982.2,8,1,985.0,8,1,981.8,0,8,2012/5/28 23:29,0,8,1,10.0,8,1,ふぶき,8,1,地ふぶき後一時曇,8,1
2012/5/29,-8.1,8,1,-7.3,8,2012/5/29 14:18,8,1,-8.7,8,2012/5/30 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,2,0,8,1,22.8,8,1,26.0,8,2012/5/29 20:00,8,北東,8,1,31.1,8,2012/5/29 07:07,8,東北東,8,1,,0,1,88,8,1,2.9,8,1,81,8,2012/5/29 02:31,8,1,976.3,8,1,979.0,8,1,976.2,0,8,2012/5/29 09:33,0,8,1,10.0,8,1,地ふぶき,8,1,ふぶき後一時曇,8,1
2012/5/30,-9.0,8,1,-7.4,8,2012/5/30 07:17,8,1,-10.1,8,2012/5/30 16:41,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,2,0,8,1,14.5,8,1,22.3,8,2012/5/30 00:50,8,北東,8,1,29.9,8,2012/5/30 01:40,8,北東,8,1,,0,1,88,8,1,2.7,8,1,83,8,2012/5/30 23:51,8,1,986.7,8,1,989.5,8,1,983.8,0,8,2012/5/30 00:04,0,8,1,10.0,8,1,ふぶき時々曇,8,1,雪時々曇,8,1
2012/5/31,-7.3,8,1,-5.9,8,2012/5/31 11:29,8,1,-9.7,8,2012/5/31 22:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,,,1,1,14.6,8,1,18.7,8,2012/5/31 07:30,8,北東,8,1,21.9,8,2012/5/31 07:05,8,北東,8,1,,0,1,89,8,1,3.2,8,1,84,8,2012/5/31 01:23,8,1,981.5,8,1,984.3,8,1,982.9,0,8,2012/5/31 17:23,0,8,1,10.0,8,1,ふぶき一時雪,8,1,ふぶき後雪,8,1
2012/6/1,-14.7,8,1,-9.5,8,2012/6/1 01:51,8,1,-20.9,8,2012/6/1 22:25,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,95,0,8,,,,1,2,0,8,1,4.9,8,1,12.3,8,2012/6/1 00:20,8,北北東,8,1,15.3,8,2012/6/1 00:11,8,北北東,8,1,,0,1,85,8,1,1.7,8,1,81,8,2012/6/1 22:25,8,1,981.9,8,1,984.8,8,1,983.8,0,8,2012/6/1 00:12,0,8,1,10.0,8,1,雪一時曇,8,1,雪後一時晴,8,1
2012/6/2,-22.1,8,1,-19.0,8,2012/6/2 00:47,8,1,-23.8,8,2012/6/2 14:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,3.7,8,1,6.3,8,2012/6/2 04:20,8,南,8,1,7.1,8,2012/6/2 04:14,8,南,8,1,,0,1,76,8,1,0.8,8,1,53,8,2012/6/2 23:48,8,1,987.8,8,1,990.7,8,1,985.2,0,8,2012/6/2 00:16,0,8,1,8.5,8,1,曇時々晴,8,1,晴後時々曇,8,1
2012/6/3,-24.0,8,1,-20.1,8,2012/6/3 02:51,8,1,-29.3,8,2012/6/3 23:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,3.8,8,1,6.7,8,2012/6/3 22:30,8,南,8,1,7.7,8,2012/6/3 22:22,8,南,8,1,,0,1,62,8,1,0.6,8,1,49,8,2012/6/3 03:03,8,1,995.9,8,1,998.9,8,1,992.6,0,8,2012/6/4 0:00,0,8,1,4.5,8,1,晴一時曇,8,1,快晴,8,1
2012/6/4,-32.6,8,1,-27.9,8,2012/6/4 00:01,8,1,-37.8,8,2012/6/4 18:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,5.2,8,1,15.1,8,2012/6/4 23:50,8,北北東,8,1,18.8,8,2012/6/4 23:39,8,北北東,8,1,,0,1,74,8,1,0.3,8,1,61,8,2012/6/4 00:05,8,1,980.9,8,1,983.9,8,1,979.5,0,8,2012/6/4 17:10,0,8,1,0.0,8,1,快晴,8,1,晴一時地ふぶき,8,1
2012/6/5,-21.8,8,1,-14.6,8,2012/6/5 22:13,8,1,-30.8,8,2012/6/5 00:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,4,,,,1,3,0,4,1,8.7,8,1,18.3,8,2012/6/5 07:30,8,東北東,8,1,22.7,8,2012/6/5 07:29,8,東北東,8,1,,0,1,80,8,1,0.9,8,1,73,8,2012/6/5 00:49,8,1,991.7,8,1,994.6,8,1,984.6,0,8,2012/6/5 00:05,0,8,1,7.5,8,1,曇一時ふぶき後雪,8,1,雪,8,1
2012/6/6,-17.2,8,1,-12.2,8,2012/6/6 08:41,8,1,-22.5,8,2012/6/6 18:40,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,100,0,8,,,,1,7,0,8,1,4.7,8,1,8.8,8,2012/6/6 15:30,8,南,8,1,10.5,8,2012/6/6 15:26,8,南,8,1,,0,1,82,8,1,1.4,8,1,75,8,2012/6/6 21:27,8,1,997.3,8,1,1000.2,8,1,995.4,0,8,2012/6/7 0:00,0,8,1,10.0,8,1,雪後一時曇,8,1,曇時々晴,8,1
2012/6/7,-21.5,8,1,-19.0,8,2012/6/7 02:00,8,1,-23.2,8,2012/6/7 14:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,99,0,8,,,,1,0,1,8,1,3.3,8,1,7.6,8,2012/6/7 14:00,8,東,8,1,9.4,8,2012/6/7 03:51,8,北東,8,1,,0,1,60,8,1,0.7,8,1,49,8,2012/6/7 07:11,8,1,987.9,8,1,990.8,8,1,987.2,0,8,2012/6/8 0:00,0,8,1,1.8,8,1,晴,8,1,晴後雪,8,1
2012/6/8,-20.7,8,1,-16.2,8,2012/6/8 22:00,8,1,-26.3,8,2012/6/8 09:24,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,99,0,4,,,,1,2,0,4,1,4.8,8,1,17.0,8,2012/6/8 22:00,8,東北東,8,1,20.1,8,2012/6/8 22:14,8,東北東,8,1,,0,1,73,8,1,0.9,8,1,55,8,2012/6/8 01:03,8,1,982.0,8,1,984.9,8,1,984.1,0,8,2012/6/8 18:47,0,8,1,9.3,8,1,雪一時曇,8,1,ふぶき一時雪,8,1
2012/6/9,-18.2,8,1,-16.4,8,2012/6/9 00:16,8,1,-19.7,8,2012/6/9 11:16,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,4,,,,1,2,0,4,1,13.6,8,1,17.5,8,2012/6/9 01:30,8,北東,8,1,21.7,8,2012/6/9 18:40,8,東,8,1,,0,1,83,8,1,1.2,8,1,82,8,2012/6/9 21:15,8,1,984.5,8,1,987.4,8,1,984.9,0,8,2012/6/10 0:00,0,8,1,9.3,8,1,ふぶき,8,1,曇時々地ふぶき後時々雪,8,1
2012/6/10,-18.3,8,1,-16.0,8,2012/6/10 02:43,8,1,-20.1,8,2012/6/10 23:52,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,4,,,,1,,,1,1,11.0,8,1,17.6,8,2012/6/10 17:20,8,北東,8,1,20.6,8,2012/6/10 16:57,8,北東,8,1,,0,1,83,8,1,1.2,8,1,81,8,2012/6/10 23:47,8,1,987.9,8,1,990.8,8,1,983.9,0,8,2012/6/10 02:34,0,8,1,8.5,8,1,ふぶき時々雪,8,1,雪時々ふぶき,8,1
2012/6/11,-21.4,8,1,-19.1,8,2012/6/11 02:31,8,1,-23.6,8,2012/6/11 19:50,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,10.0,8,1,13.5,8,2012/6/11 08:50,8,東,8,1,16.5,8,2012/6/11 08:21,8,東,8,1,,0,1,78,8,1,0.9,8,1,73,8,2012/6/11 22:38,8,1,992.8,8,1,995.7,8,1,993.4,0,8,2012/6/12 0:00,0,8,1,9.0,8,1,曇時々晴一時雪,8,1,晴一時雪,8,1
2012/6/12,-19.1,8,1,-16.9,8,2012/6/12 22:45,8,1,-21.2,8,2012/6/12 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,8.4,8,1,13.6,8,2012/6/12 04:00,8,東,8,1,16.0,8,2012/6/12 03:52,8,東北東,8,1,,0,1,78,8,1,1.1,8,1,69,8,2012/6/12 21:06,8,1,985.8,8,1,988.7,8,1,984.1,0,8,2012/6/12 22:59,0,8,1,8.8,8,1,雪時々晴一時曇,8,1,雪,8,1
2012/6/13,-15.0,8,1,-11.4,8,2012/6/13 23:19,8,1,-17.5,8,2012/6/13 04:29,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,2,0,8,1,4.1,8,1,7.8,8,2012/6/13 17:40,8,東,8,1,10.3,8,2012/6/13 23:06,8,南東,8,1,,0,1,78,8,1,1.5,8,1,68,8,2012/6/13 19:24,8,1,981.6,8,1,984.4,8,1,981.6,0,8,2012/6/14 0:00,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2012/6/14,-13.4,8,1,-11.6,8,2012/6/14 01:53,8,1,-16.5,8,2012/6/14 20:58,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,95,0,8,,,,1,2,0,8,1,4.5,8,1,10.5,8,2012/6/14 08:10,8,北東,8,1,12.5,8,2012/6/14 08:17,8,北東,8,1,,0,1,83,8,1,1.8,8,1,70,8,2012/6/14 00:51,8,1,980.3,8,1,983.1,8,1,980.1,0,8,2012/6/14 06:09,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2012/6/15,-12.4,8,1,-11.2,8,2012/6/15 15:54,8,1,-13.9,8,2012/6/15 05:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,97,0,8,,,,1,4,0,8,1,6.9,8,1,22.5,8,2012/6/16 0:00,8,東北東,8,1,28.5,8,2012/6/16 0:00,8,東北東,8,1,,0,1,80,8,1,1.9,8,1,73,8,2012/6/15 19:35,8,1,985.1,8,1,987.9,8,1,980.9,0,8,2012/6/16 0:00,0,8,1,8.0,8,1,雪後一時曇,8,1,地ふぶき一時晴,8,1
2012/6/16,-10.2,8,1,-8.6,8,2012/6/16 17:19,8,1,-11.9,8,2012/6/16 03:07,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,3,0,8,1,23.1,8,1,29.1,8,2012/6/16 15:20,8,東北東,8,1,35.5,8,2012/6/16 13:05,8,東,8,1,,0,1,87,8,1,2.4,8,1,78,8,2012/6/17 0:00,8,1,970.6,8,1,973.3,8,1,967.7,0,8,2012/6/16 14:32,0,8,1,7.3,8,1,地ふぶき,8,1,地ふぶき後曇,8,1
2012/6/17,-9.5,8,1,-8.5,8,2012/6/17 08:12,8,1,-10.8,8,2012/6/17 18:48,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,2,0,8,1,15.7,8,1,26.4,8,2012/6/17 12:10,8,東北東,8,1,32.6,8,2012/6/17 10:50,8,東北東,8,1,,0,1,81,8,1,2.4,8,1,69,8,2012/6/17 18:42,8,1,968.1,8,1,970.9,8,1,967.3,0,8,2012/6/17 11:34,0,8,1,9.5,8,1,地ふぶき時々曇,8,1,地ふぶき一時曇,8,1
2012/6/18,-9.3,8,1,-8.6,8,2012/6/18 05:59,8,1,-10.9,8,2012/6/19 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,20.2,8,1,23.6,8,2012/6/18 01:50,8,東,8,1,29.8,8,2012/6/18 01:48,8,東,8,1,,0,1,80,8,1,2.4,8,1,73,8,2012/6/19 0:00,8,1,967.9,8,1,970.6,8,1,968.8,0,8,2012/6/18 06:08,0,8,1,10.0,8,1,地ふぶき後一時曇,8,1,晴時々曇一時地ふぶき,8,1
2012/6/19,-13.9,8,1,-10.1,8,2012/6/19 02:02,8,1,-20.2,8,2012/6/19 22:20,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,7.3,8,1,17.2,8,2012/6/19 00:10,8,東,8,1,20.8,8,2012/6/19 00:36,8,東,8,1,,0,1,62,8,1,1.4,8,1,50,8,2012/6/19 23:59,8,1,972.9,8,1,975.7,8,1,973.3,0,8,2012/6/19 00:01,0,8,1,4.0,8,1,晴一時薄曇,8,1,快晴,8,1
2012/6/20,-21.1,8,1,-16.0,8,2012/6/20 00:27,8,1,-25.1,8,2012/6/20 11:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,2.4,8,1,5.9,8,2012/6/20 22:20,8,北北東,8,1,8.5,8,2012/6/20 22:33,8,北東,8,1,,0,1,62,8,1,0.7,8,1,48,8,2012/6/20 03:58,8,1,969.6,8,1,972.4,8,1,970.2,0,8,2012/6/21 0:00,0,8,1,0.3,8,1,快晴,8,1,晴,8,1
2012/6/21,-20.0,8,1,-17.7,8,2012/6/21 23:52,8,1,-21.7,8,2012/6/21 01:52,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.5,8,1,9.9,8,2012/6/21 08:20,8,東北東,8,1,12.0,8,2012/6/21 08:07,8,東北東,8,1,,0,1,66,8,1,0.8,8,1,49,8,2012/6/21 04:01,8,1,961.9,8,1,964.7,8,1,962.3,0,8,2012/6/21 21:52,0,8,1,7.8,8,1,曇時々雪一時晴,8,1,雪後一時曇,8,1
2012/6/22,-17.3,8,1,-15.7,8,2012/6/22 13:54,8,1,-19.4,8,2012/6/22 02:14,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,1,0,8,1,6.3,8,1,12.3,8,2012/6/22 18:40,8,東,8,1,15.2,8,2012/6/22 18:35,8,東,8,1,,0,1,64,8,1,1.0,8,1,54,8,2012/6/22 20:49,8,1,967.3,8,1,970.1,8,1,962.8,0,8,2012/6/22 00:18,0,8,1,8.0,8,1,雪後曇時々晴,8,1,晴,8,1
2012/6/23,-15.7,8,1,-12.6,8,2012/6/23 13:17,8,1,-18.7,8,2012/6/23 05:34,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,94,0,8,,,,1,3,0,8,1,5.5,8,1,17.0,8,2012/6/23 12:30,8,東北東,8,1,20.8,8,2012/6/23 12:20,8,東北東,8,1,,0,1,69,8,1,1.3,8,1,52,8,2012/6/23 04:05,8,1,983.0,8,1,985.9,8,1,975.6,0,8,2012/6/23 00:05,0,8,1,7.5,8,1,雪一時ふぶき,8,1,曇一時晴,8,1
2012/6/24,-14.9,8,1,-10.6,8,2012/6/24 07:04,8,1,-21.7,8,2012/6/24 23:36,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,4.2,8,1,10.4,8,2012/6/24 03:10,8,東,8,1,12.7,8,2012/6/24 03:48,8,東,8,1,,0,1,53,8,1,1.0,8,1,42,8,2012/6/24 07:04,8,1,988.1,8,1,990.9,8,1,988.0,0,8,2012/6/24 22:16,0,8,1,8.5,8,1,曇後一時晴,8,1,晴後薄曇,8,1
2012/6/25,-20.1,8,1,-16.9,8,2012/6/25 02:37,8,1,-27.2,8,2012/6/25 14:12,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.0,8,1,93,0,8,,,,1,0,1,8,1,3.9,8,1,12.2,8,2012/6/25 18:10,8,北東,8,1,15.2,8,2012/6/25 18:08,8,北東,8,1,,0,1,58,8,1,0.7,8,1,44,8,2012/6/25 09:43,8,1,987.5,8,1,990.4,8,1,986.9,0,8,2012/6/25 04:11,0,8,1,7.3,8,1,晴時々曇,8,1,曇後晴,8,1
